,,,,,,,,,,,,,,,,,,,,,
,Sno,,,Htno,,,Subcode,,,Subname,,,Internals,,,Grade,,,Cr,,
12615,,,22P35A03C8,,,R204124T,,,IC ENGINES,,,23,,,C,,,3,,,
12616,,,22P35A03C9,,,R2041011,,,UNIVERSAL HUMAN VALUES 2: UNDERSTANDING,,,27,,,D,,,3,,,
12617,,,22P35A03C9,,,R204101Y,,,GREEN TECHNOLOGIES,,,21,,,C,,,3,,,
12618,,,22P35A03C9,,,R204103C,,,UNCONVENTIONAL MACHINING PROCESSES,,,20,,,C,,,3,,,
12619,,,22P35A03C9,,,R204103H,,,POWER PLANT ENGINEERING,,,19,,,E,,,3,,,
12620,,,22P35A03C9,,,R204103Q,,,NON DESTRUCTIVE EVALUATION,,,18,,,D,,,3,,,
12621,,,22P35A03C9,,,R204103Y,,,MECHATRONICS LAB,,,0,,,A+,,,2,,,
12622,,,22P35A03C9,,,R204103Z,,,EVALUATION OF SUMMER INTERNSHIP WHICH IS,,,0,,,A,,,3,,,
12623,,,22P35A03C9,,,R204124T,,,IC ENGINES,,,22,,,C,,,3,,,
12624,,,22P35A03D0,,,R2041011,,,UNIVERSAL HUMAN VALUES 2: UNDERSTANDING,,,24,,,D,,,3,,,
12625,,,22P35A03D0,,,R204101Y,,,GREEN TECHNOLOGIES,,,17,,,D,,,3,,,
12626,,,22P35A03D0,,,R204103C,,,UNCONVENTIONAL MACHINING PROCESSES,,,19,,,D,,,3,,,
12627,,,22P35A03D0,,,R204103H,,,POWER PLANT ENGINEERING,,,20,,,E,,,3,,,
12628,,,22P35A03D0,,,R204103Q,,,NON DESTRUCTIVE EVALUATION,,,20,,,D,,,3,,,
12629,,,22P35A03D0,,,R204103Y,,,MECHATRONICS LAB,,,0,,,A+,,,2,,,
12630,,,22P35A03D0,,,R204103Z,,,EVALUATION OF SUMMER INTERNSHIP WHICH IS,,,0,,,A,,,3,,,
12631,,,22P35A03D0,,,R204124T,,,IC ENGINES,,,18,,,D,,,3,,,
12632,,,22P35A03D1,,,R2041011,,,UNIVERSAL HUMAN VALUES 2: UNDERSTANDING,,,24,,,C,,,3,,,
12633,,,22P35A03D1,,,R204101Y,,,GREEN TECHNOLOGIES,,,17,,,D,,,3,,,
12634,,,22P35A03D1,,,R204103C,,,UNCONVENTIONAL MACHINING PROCESSES,,,21,,,C,,,3,,,
12635,,,22P35A03D1,,,R204103H,,,POWER PLANT ENGINEERING,,,19,,,E,,,3,,,
12636,,,22P35A03D1,,,R204103Q,,,NON DESTRUCTIVE EVALUATION,,,17,,,D,,,3,,,
12637,,,22P35A03D1,,,R204103Y,,,MECHATRONICS LAB,,,0,,,A,,,2,,,
12638,,,22P35A03D1,,,R204103Z,,,EVALUATION OF SUMMER INTERNSHIP WHICH IS,,,0,,,A,,,3,,,
12639,,,22P35A03D1,,,R204124T,,,IC ENGINES,,,20,,,C,,,3,,,
12640,,,22P35A03D2,,,R2041011,,,UNIVERSAL HUMAN VALUES 2: UNDERSTANDING,,,28,,,B,,,3,,,
12641,,,22P35A03D2,,,R204101Y,,,GREEN TECHNOLOGIES,,,19,,,D,,,3,,,
12642,,,22P35A03D2,,,R204103C,,,UNCONVENTIONAL MACHINING PROCESSES,,,18,,,D,,,3,,,
Sno,,,Htno,,,Subcode,,,Subname,,,Internals,,,Grade,,,Cr,,,
12643,,,22P35A03D2,,,R204103H,,,POWER PLANT ENGINEERING,,,17,,,E,,,3,,,
12644,,,22P35A03D2,,,R204103Q,,,NON DESTRUCTIVE EVALUATION,,,18,,,E,,,3,,,
12645,,,22P35A03D2,,,R204103Y,,,MECHATRONICS LAB,,,0,,,A+,,,2,,,
12646,,,22P35A03D2,,,R204103Z,,,EVALUATION OF SUMMER INTERNSHIP WHICH IS,,,0,,,A+,,,3,,,
12647,,,22P35A03D2,,,R204124T,,,IC ENGINES,,,22,,,B,,,3,,,
12648,,,22P35A03D3,,,R2041011,,,UNIVERSAL HUMAN VALUES 2: UNDERSTANDING,,,27,,,C,,,3,,,
12649,,,22P35A03D3,,,R204101Y,,,GREEN TECHNOLOGIES,,,22,,,D,,,3,,,
12650,,,22P35A03D3,,,R204103C,,,UNCONVENTIONAL MACHINING PROCESSES,,,19,,,C,,,3,,,
12651,,,22P35A03D3,,,R204103H,,,POWER PLANT ENGINEERING,,,21,,,E,,,3,,,
12652,,,22P35A03D3,,,R204103Q,,,NON DESTRUCTIVE EVALUATION,,,18,,,D,,,3,,,
12653,,,22P35A03D3,,,R204103Y,,,MECHATRONICS LAB,,,0,,,A,,,2,,,
12654,,,22P35A03D3,,,R204103Z,,,EVALUATION OF SUMMER INTERNSHIP WHICH IS,,,0,,,A,,,3,,,
12655,,,22P35A03D3,,,R204124T,,,IC ENGINES,,,23,,,D,,,3,,,
12656,,,22P35A03D4,,,R2041011,,,UNIVERSAL HUMAN VALUES 2: UNDERSTANDING,,,28,,,C,,,3,,,
12657,,,22P35A03D4,,,R204101Y,,,GREEN TECHNOLOGIES,,,19,,,D,,,3,,,
12658,,,22P35A03D4,,,R204103C,,,UNCONVENTIONAL MACHINING PROCESSES,,,20,,,D,,,3,,,
12659,,,22P35A03D4,,,R204103H,,,POWER PLANT ENGINEERING,,,22,,,D,,,3,,,
12660,,,22P35A03D4,,,R204103Q,,,NON DESTRUCTIVE EVALUATION,,,23,,,C,,,3,,,
12661,,,22P35A03D4,,,R204103Y,,,MECHATRONICS LAB,,,0,,,A,,,2,,,
12662,,,22P35A03D4,,,R204103Z,,,EVALUATION OF SUMMER INTERNSHIP WHICH IS,,,0,,,A,,,3,,,
12663,,,22P35A03D4,,,R204124T,,,IC ENGINES,,,23,,,C,,,3,,,
12664,,,22P35A03D5,,,R2041011,,,UNIVERSAL HUMAN VALUES 2: UNDERSTANDING,,,26,,,C,,,3,,,
12665,,,22P35A03D5,,,R204101Y,,,GREEN TECHNOLOGIES,,,18,,,D,,,3,,,
12666,,,22P35A03D5,,,R204103C,,,UNCONVENTIONAL MACHINING PROCESSES,,,20,,,C,,,3,,,
12667,,,22P35A03D5,,,R204103H,,,POWER PLANT ENGINEERING,,,20,,,E,,,3,,,
12668,,,22P35A03D5,,,R204103Q,,,NON DESTRUCTIVE EVALUATION,,,21,,,B,,,3,,,
12669,,,22P35A03D5,,,R204103Y,,,MECHATRONICS LAB,,,0,,,A,,,2,,,
12670,,,22P35A03D5,,,R204103Z,,,EVALUATION OF SUMMER INTERNSHIP WHICH IS,,,0,,,A,,,3,,,
12671,,,22P35A03D5,,,R204124T,,,IC ENGINES,,,21,,,C,,,3,,,
12672,,,22P35A03D6,,,R2041011,,,UNIVERSAL HUMAN VALUES 2: UNDERSTANDING,,,26,,,B,,,3,,,
12673,,,22P35A03D6,,,R204101Y,,,GREEN TECHNOLOGIES,,,20,,,C,,,3,,,
12674,,,22P35A03D6,,,R204103C,,,UNCONVENTIONAL MACHINING PROCESSES,,,19,,,B,,,3,,,
12675,,,22P35A03D6,,,R204103H,,,POWER PLANT ENGINEERING,,,20,,,D,,,3,,,
12676,,,22P35A03D6,,,R204103Q,,,NON DESTRUCTIVE EVALUATION,,,19,,,D,,,3,,,
12677,,,22P35A03D6,,,R204103Y,,,MECHATRONICS LAB,,,0,,,A+,,,2,,,
12678,,,22P35A03D6,,,R204103Z,,,EVALUATION OF SUMMER INTERNSHIP WHICH IS,,,0,,,A+,,,3,,,
12679,,,22P35A03D6,,,R204124T,,,IC ENGINES,,,22,,,B,,,3,,,
12680,,,22P35A03D7,,,R2041011,,,UNIVERSAL HUMAN VALUES 2: UNDERSTANDING,,,26,,,B,,,3,,,
12681,,,22P35A03D7,,,R204101Y,,,GREEN TECHNOLOGIES,,,23,,,D,,,3,,,
12682,,,22P35A03D7,,,R204103C,,,UNCONVENTIONAL MACHINING PROCESSES,,,21,,,C,,,3,,,
12683,,,22P35A03D7,,,R204103H,,,POWER PLANT ENGINEERING,,,21,,,C,,,3,,,
12684,,,22P35A03D7,,,R204103Q,,,NON DESTRUCTIVE EVALUATION,,,20,,,D,,,3,,,
12685,,,22P35A03D7,,,R204103Y,,,MECHATRONICS LAB,,,0,,,A,,,2,,,
12686,,,22P35A03D7,,,R204103Z,,,EVALUATION OF SUMMER INTERNSHIP WHICH IS,,,0,,,A,,,3,,,
12687,,,22P35A03D7,,,R204124T,,,IC ENGINES,,,23,,,C,,,3,,,
12688,,,22P35A03D8,,,R2041011,,,UNIVERSAL HUMAN VALUES 2: UNDERSTANDING,,,27,,,B,,,3,,,
12689,,,22P35A03D8,,,R204101Y,,,GREEN TECHNOLOGIES,,,17,,,D,,,3,,,
12690,,,22P35A03D8,,,R204103C,,,UNCONVENTIONAL MACHINING PROCESSES,,,21,,,D,,,3,,,
12691,,,22P35A03D8,,,R204103H,,,POWER PLANT ENGINEERING,,,23,,,D,,,3,,,
12692,,,22P35A03D8,,,R204103Q,,,NON DESTRUCTIVE EVALUATION,,,18,,,D,,,3,,,
12693,,,22P35A03D8,,,R204103Y,,,MECHATRONICS LAB,,,0,,,A,,,2,,,
Sno,,,Htno,,,Subcode,,,Subname,,,Internals,,,Grade,,,Cr,,,
12694,,,22P35A03D8,,,R204103Z,,,EVALUATION OF SUMMER INTERNSHIP WHICH IS,,,0,,,A,,,3,,,
12695,,,22P35A03D8,,,R204124T,,,IC ENGINES,,,21,,,C,,,3,,,
12696,,,22P35A03D9,,,R2041011,,,UNIVERSAL HUMAN VALUES 2: UNDERSTANDING,,,28,,,B,,,3,,,
12697,,,22P35A03D9,,,R204101Y,,,GREEN TECHNOLOGIES,,,19,,,D,,,3,,,
12698,,,22P35A03D9,,,R204103C,,,UNCONVENTIONAL MACHINING PROCESSES,,,20,,,C,,,3,,,
12699,,,22P35A03D9,,,R204103H,,,POWER PLANT ENGINEERING,,,20,,,C,,,3,,,
12700,,,22P35A03D9,,,R204103Q,,,NON DESTRUCTIVE EVALUATION,,,20,,,C,,,3,,,
12701,,,22P35A03D9,,,R204103Y,,,MECHATRONICS LAB,,,0,,,A+,,,2,,,
12702,,,22P35A03D9,,,R204103Z,,,EVALUATION OF SUMMER INTERNSHIP WHICH IS,,,0,,,A,,,3,,,
12703,,,22P35A03D9,,,R204124T,,,IC ENGINES,,,19,,,C,,,3,,,
12704,,,22P35A03E0,,,R2041011,,,UNIVERSAL HUMAN VALUES 2: UNDERSTANDING,,,27,,,C,,,3,,,
12705,,,22P35A03E0,,,R204101Y,,,GREEN TECHNOLOGIES,,,19,,,D,,,3,,,
12706,,,22P35A03E0,,,R204103C,,,UNCONVENTIONAL MACHINING PROCESSES,,,22,,,A,,,3,,,
12707,,,22P35A03E0,,,R204103H,,,POWER PLANT ENGINEERING,,,21,,,C,,,3,,,
12708,,,22P35A03E0,,,R204103Q,,,NON DESTRUCTIVE EVALUATION,,,19,,,D,,,3,,,
12709,,,22P35A03E0,,,R204103Y,,,MECHATRONICS LAB,,,0,,,A+,,,2,,,
12710,,,22P35A03E0,,,R204103Z,,,EVALUATION OF SUMMER INTERNSHIP WHICH IS,,,0,,,A+,,,3,,,
12711,,,22P35A03E0,,,R204124T,,,IC ENGINES,,,22,,,B,,,3,,,
12712,,,22P35A03E1,,,R2041011,,,UNIVERSAL HUMAN VALUES 2: UNDERSTANDING,,,26,,,B,,,3,,,
12713,,,22P35A03E1,,,R204101Y,,,GREEN TECHNOLOGIES,,,24,,,D,,,3,,,
12714,,,22P35A03E1,,,R204103C,,,UNCONVENTIONAL MACHINING PROCESSES,,,20,,,C,,,3,,,
12715,,,22P35A03E1,,,R204103H,,,POWER PLANT ENGINEERING,,,18,,,D,,,3,,,
12716,,,22P35A03E1,,,R204103Q,,,NON DESTRUCTIVE EVALUATION,,,21,,,D,,,3,,,
12717,,,22P35A03E1,,,R204103Y,,,MECHATRONICS LAB,,,0,,,A+,,,2,,,
12718,,,22P35A03E1,,,R204103Z,,,EVALUATION OF SUMMER INTERNSHIP WHICH IS,,,0,,,A,,,3,,,
12719,,,22P35A03E1,,,R204124T,,,IC ENGINES,,,21,,,C,,,3,,,
12720,,,22P35A03E2,,,R2041011,,,UNIVERSAL HUMAN VALUES 2: UNDERSTANDING,,,27,,,C,,,3,,,
12721,,,22P35A03E2,,,R204101Y,,,GREEN TECHNOLOGIES,,,25,,,C,,,3,,,
12722,,,22P35A03E2,,,R204103C,,,UNCONVENTIONAL MACHINING PROCESSES,,,25,,,D,,,3,,,
12723,,,22P35A03E2,,,R204103H,,,POWER PLANT ENGINEERING,,,24,,,C,,,3,,,
12724,,,22P35A03E2,,,R204103Q,,,NON DESTRUCTIVE EVALUATION,,,20,,,D,,,3,,,
12725,,,22P35A03E2,,,R204103Y,,,MECHATRONICS LAB,,,0,,,A+,,,2,,,
12726,,,22P35A03E2,,,R204103Z,,,EVALUATION OF SUMMER INTERNSHIP WHICH IS,,,0,,,A,,,3,,,
12727,,,22P35A03E2,,,R204124T,,,IC ENGINES,,,22,,,B,,,3,,,
12728,,,22P35A03E3,,,R2041011,,,UNIVERSAL HUMAN VALUES 2: UNDERSTANDING,,,22,,,D,,,3,,,
12729,,,22P35A03E3,,,R204101Y,,,GREEN TECHNOLOGIES,,,20,,,D,,,3,,,
12730,,,22P35A03E3,,,R204103C,,,UNCONVENTIONAL MACHINING PROCESSES,,,19,,,C,,,3,,,
12731,,,22P35A03E3,,,R204103H,,,POWER PLANT ENGINEERING,,,24,,,D,,,3,,,
12732,,,22P35A03E3,,,R204103Q,,,NON DESTRUCTIVE EVALUATION,,,20,,,C,,,3,,,
12733,,,22P35A03E3,,,R204103Y,,,MECHATRONICS LAB,,,0,,,A,,,2,,,
12734,,,22P35A03E3,,,R204103Z,,,EVALUATION OF SUMMER INTERNSHIP WHICH IS,,,0,,,A,,,3,,,
12735,,,22P35A03E3,,,R204124T,,,IC ENGINES,,,20,,,C,,,3,,,
12736,,,22P35A03E4,,,R2041011,,,UNIVERSAL HUMAN VALUES 2: UNDERSTANDING,,,26,,,C,,,3,,,
12737,,,22P35A03E4,,,R204101Y,,,GREEN TECHNOLOGIES,,,18,,,D,,,3,,,
12738,,,22P35A03E4,,,R204103C,,,UNCONVENTIONAL MACHINING PROCESSES,,,20,,,C,,,3,,,
12739,,,22P35A03E4,,,R204103H,,,POWER PLANT ENGINEERING,,,19,,,D,,,3,,,
12740,,,22P35A03E4,,,R204103Q,,,NON DESTRUCTIVE EVALUATION,,,16,,,E,,,3,,,
12741,,,22P35A03E4,,,R204103Y,,,MECHATRONICS LAB,,,0,,,A,,,2,,,
12742,,,22P35A03E4,,,R204103Z,,,EVALUATION OF SUMMER INTERNSHIP WHICH IS,,,0,,,A,,,3,,,
12743,,,22P35A03E4,,,R204124T,,,IC ENGINES,,,19,,,D,,,3,,,
12744,,,22P35A03E5,,,R2041011,,,UNIVERSAL HUMAN VALUES 2: UNDERSTANDING,,,29,,,C,,,3,,,
Sno,,,Htno,,,Subcode,,,Subname,,,Internals,,,Grade,,,Cr,,,
12745,,,22P35A03E5,,,R204101Y,,,GREEN TECHNOLOGIES,,,18,,,D,,,3,,,
12746,,,22P35A03E5,,,R204103C,,,UNCONVENTIONAL MACHINING PROCESSES,,,18,,,D,,,3,,,
12747,,,22P35A03E5,,,R204103H,,,POWER PLANT ENGINEERING,,,21,,,D,,,3,,,
12748,,,22P35A03E5,,,R204103Q,,,NON DESTRUCTIVE EVALUATION,,,18,,,D,,,3,,,
12749,,,22P35A03E5,,,R204103Y,,,MECHATRONICS LAB,,,0,,,A+,,,2,,,
12750,,,22P35A03E5,,,R204103Z,,,EVALUATION OF SUMMER INTERNSHIP WHICH IS,,,0,,,A,,,3,,,
12751,,,22P35A03E5,,,R204124T,,,IC ENGINES,,,19,,,C,,,3,,,
12752,,,22P35A03E6,,,R2041011,,,UNIVERSAL HUMAN VALUES 2: UNDERSTANDING,,,28,,,C,,,3,,,
12753,,,22P35A03E6,,,R204101Y,,,GREEN TECHNOLOGIES,,,20,,,D,,,3,,,
12754,,,22P35A03E6,,,R204103C,,,UNCONVENTIONAL MACHINING PROCESSES,,,23,,,F,,,0,,,
12755,,,22P35A03E6,,,R204103H,,,POWER PLANT ENGINEERING,,,23,,,E,,,3,,,
12756,,,22P35A03E6,,,R204103Q,,,NON DESTRUCTIVE EVALUATION,,,18,,,D,,,3,,,
12757,,,22P35A03E6,,,R204103Y,,,MECHATRONICS LAB,,,0,,,A+,,,2,,,
12758,,,22P35A03E6,,,R204103Z,,,EVALUATION OF SUMMER INTERNSHIP WHICH IS,,,0,,,A,,,3,,,
12759,,,22P35A03E6,,,R204124T,,,IC ENGINES,,,22,,,D,,,3,,,
12760,,,22P35A03E7,,,R2041011,,,UNIVERSAL HUMAN VALUES 2: UNDERSTANDING,,,27,,,C,,,3,,,
12761,,,22P35A03E7,,,R204101Y,,,GREEN TECHNOLOGIES,,,18,,,D,,,3,,,
12762,,,22P35A03E7,,,R204103C,,,UNCONVENTIONAL MACHINING PROCESSES,,,20,,,D,,,3,,,
12763,,,22P35A03E7,,,R204103H,,,POWER PLANT ENGINEERING,,,18,,,D,,,3,,,
12764,,,22P35A03E7,,,R204103Q,,,NON DESTRUCTIVE EVALUATION,,,21,,,D,,,3,,,
12765,,,22P35A03E7,,,R204103Y,,,MECHATRONICS LAB,,,0,,,A,,,2,,,
12766,,,22P35A03E7,,,R204103Z,,,EVALUATION OF SUMMER INTERNSHIP WHICH IS,,,0,,,A,,,3,,,
12767,,,22P35A03E7,,,R204124T,,,IC ENGINES,,,21,,,D,,,3,,,
12768,,,22P35A03E8,,,R2041011,,,UNIVERSAL HUMAN VALUES 2: UNDERSTANDING,,,27,,,D,,,3,,,
12769,,,22P35A03E8,,,R204101Y,,,GREEN TECHNOLOGIES,,,21,,,D,,,3,,,
12770,,,22P35A03E8,,,R204103C,,,UNCONVENTIONAL MACHINING PROCESSES,,,18,,,B,,,3,,,
12771,,,22P35A03E8,,,R204103H,,,POWER PLANT ENGINEERING,,,20,,,D,,,3,,,
12772,,,22P35A03E8,,,R204103Q,,,NON DESTRUCTIVE EVALUATION,,,20,,,D,,,3,,,
12773,,,22P35A03E8,,,R204103Y,,,MECHATRONICS LAB,,,0,,,A+,,,2,,,
12774,,,22P35A03E8,,,R204103Z,,,EVALUATION OF SUMMER INTERNSHIP WHICH IS,,,0,,,A,,,3,,,
12775,,,22P35A03E8,,,R204124T,,,IC ENGINES,,,22,,,C,,,3,,,
12776,,,22P35A03E9,,,R2041011,,,UNIVERSAL HUMAN VALUES 2: UNDERSTANDING,,,29,,,C,,,3,,,
12777,,,22P35A03E9,,,R204101Y,,,GREEN TECHNOLOGIES,,,24,,,C,,,3,,,
12778,,,22P35A03E9,,,R204103C,,,UNCONVENTIONAL MACHINING PROCESSES,,,20,,,B,,,3,,,
12779,,,22P35A03E9,,,R204103H,,,POWER PLANT ENGINEERING,,,20,,,E,,,3,,,
12780,,,22P35A03E9,,,R204103Q,,,NON DESTRUCTIVE EVALUATION,,,21,,,D,,,3,,,
12781,,,22P35A03E9,,,R204103Y,,,MECHATRONICS LAB,,,0,,,A+,,,2,,,
12782,,,22P35A03E9,,,R204103Z,,,EVALUATION OF SUMMER INTERNSHIP WHICH IS,,,0,,,A+,,,3,,,
12783,,,22P35A03E9,,,R204124T,,,IC ENGINES,,,25,,,B,,,3,,,
12784,,,22P35A03F0,,,R2041011,,,UNIVERSAL HUMAN VALUES 2: UNDERSTANDING,,,27,,,C,,,3,,,
12785,,,22P35A03F0,,,R204101Y,,,GREEN TECHNOLOGIES,,,19,,,D,,,3,,,
12786,,,22P35A03F0,,,R204103C,,,UNCONVENTIONAL MACHINING PROCESSES,,,18,,,F,,,0,,,
12787,,,22P35A03F0,,,R204103H,,,POWER PLANT ENGINEERING,,,18,,,E,,,3,,,
12788,,,22P35A03F0,,,R204103Q,,,NON DESTRUCTIVE EVALUATION,,,16,,,E,,,3,,,
12789,,,22P35A03F0,,,R204103Y,,,MECHATRONICS LAB,,,0,,,A+,,,2,,,
12790,,,22P35A03F0,,,R204103Z,,,EVALUATION OF SUMMER INTERNSHIP WHICH IS,,,0,,,A,,,3,,,
12791,,,22P35A03F0,,,R204124T,,,IC ENGINES,,,21,,,C,,,3,,,
12792,,,22P35A03F1,,,R2041011,,,UNIVERSAL HUMAN VALUES 2: UNDERSTANDING,,,20,,,E,,,3,,,
12793,,,22P35A03F1,,,R204101Y,,,GREEN TECHNOLOGIES,,,15,,,E,,,3,,,
12794,,,22P35A03F1,,,R204103C,,,UNCONVENTIONAL MACHINING PROCESSES,,,21,,,D,,,3,,,
12795,,,22P35A03F1,,,R204103H,,,POWER PLANT ENGINEERING,,,19,,,E,,,3,,,
Sno,,,Htno,,,Subcode,,,Subname,,,Internals,,,Grade,,,Cr,,,
12796,,,22P35A03F1,,,R204103Q,,,NON DESTRUCTIVE EVALUATION,,,18,,,C,,,3,,,
12797,,,22P35A03F1,,,R204103Y,,,MECHATRONICS LAB,,,0,,,D,,,2,,,
12798,,,22P35A03F1,,,R204103Z,,,EVALUATION OF SUMMER INTERNSHIP WHICH IS,,,0,,,A,,,3,,,
12799,,,22P35A03F1,,,R204124T,,,IC ENGINES,,,21,,,D,,,3,,,
12800,,,22P35A0401,,,R2041011,,,UNIVERSAL HUMAN VALUES 2: UNDERSTANDING,,,28,,,C,,,3,,,
12801,,,22P35A0401,,,R2041041,,,INDUSTRIAL/RESEARCH INTERNSHIP 2 MONTHS,,,0,,,A+,,,3,,,
12802,,,22P35A0401,,,R204104B,,,DIGITAL IMAGE PROCESSING,,,24,,,C,,,3,,,
12803,,,22P35A0401,,,R204104E,,,SOFT COMPUTING TECHNIQUES,,,27,,,B,,,3,,,
12804,,,22P35A0401,,,R204104I,,,INTERNET OF THINGS,,,23,,,E,,,3,,,
12805,,,22P35A0401,,,R204104Z,,,DESIGNER TOOLS (HFSS MICROWAVE STUDIO CS,,,0,,,A+,,,2,,,
12806,,,22P35A0401,,,R204105R,,,DATA SCIENCE,,,28,,,C,,,3,,,
12807,,,22P35A0401,,,R204105Z,,,INTRODUCTION TO MACHINE LEARNING,,,26,,,D,,,3,,,
12808,,,22P35A0402,,,R2041011,,,UNIVERSAL HUMAN VALUES 2: UNDERSTANDING,,,28,,,B,,,3,,,
12809,,,22P35A0402,,,R2041041,,,INDUSTRIAL/RESEARCH INTERNSHIP 2 MONTHS,,,0,,,A+,,,3,,,
12810,,,22P35A0402,,,R204104B,,,DIGITAL IMAGE PROCESSING,,,27,,,C,,,3,,,
12811,,,22P35A0402,,,R204104E,,,SOFT COMPUTING TECHNIQUES,,,22,,,D,,,3,,,
12812,,,22P35A0402,,,R204104I,,,INTERNET OF THINGS,,,24,,,B,,,3,,,
12813,,,22P35A0402,,,R204104Z,,,DESIGNER TOOLS (HFSS MICROWAVE STUDIO CS,,,0,,,A+,,,2,,,
12814,,,22P35A0402,,,R204105R,,,DATA SCIENCE,,,24,,,C,,,3,,,
12815,,,22P35A0402,,,R204105Z,,,INTRODUCTION TO MACHINE LEARNING,,,27,,,A,,,3,,,
12816,,,22P35A0403,,,R2041011,,,UNIVERSAL HUMAN VALUES 2: UNDERSTANDING,,,30,,,A+,,,3,,,
12817,,,22P35A0403,,,R2041041,,,INDUSTRIAL/RESEARCH INTERNSHIP 2 MONTHS,,,0,,,A+,,,3,,,
12818,,,22P35A0403,,,R204104B,,,DIGITAL IMAGE PROCESSING,,,27,,,A,,,3,,,
12819,,,22P35A0403,,,R204104E,,,SOFT COMPUTING TECHNIQUES,,,22,,,D,,,3,,,
12820,,,22P35A0403,,,R204104I,,,INTERNET OF THINGS,,,23,,,B,,,3,,,
12821,,,22P35A0403,,,R204104Z,,,DESIGNER TOOLS (HFSS MICROWAVE STUDIO CS,,,0,,,A,,,2,,,
12822,,,22P35A0403,,,R204105R,,,DATA SCIENCE,,,25,,,D,,,3,,,
12823,,,22P35A0403,,,R204105Z,,,INTRODUCTION TO MACHINE LEARNING,,,25,,,B,,,3,,,
12824,,,22P35A0404,,,R2041011,,,UNIVERSAL HUMAN VALUES 2: UNDERSTANDING,,,30,,,B,,,3,,,
12825,,,22P35A0404,,,R2041041,,,INDUSTRIAL/RESEARCH INTERNSHIP 2 MONTHS,,,0,,,A+,,,3,,,
12826,,,22P35A0404,,,R204104B,,,DIGITAL IMAGE PROCESSING,,,28,,,B,,,3,,,
12827,,,22P35A0404,,,R204104E,,,SOFT COMPUTING TECHNIQUES,,,21,,,D,,,3,,,
12828,,,22P35A0404,,,R204104I,,,INTERNET OF THINGS,,,27,,,C,,,3,,,
12829,,,22P35A0404,,,R204104Z,,,DESIGNER TOOLS (HFSS MICROWAVE STUDIO CS,,,0,,,A+,,,2,,,
12830,,,22P35A0404,,,R204105R,,,DATA SCIENCE,,,25,,,D,,,3,,,
12831,,,22P35A0404,,,R204105Z,,,INTRODUCTION TO MACHINE LEARNING,,,24,,,B,,,3,,,
12832,,,22P35A0405,,,R2041011,,,UNIVERSAL HUMAN VALUES 2: UNDERSTANDING,,,30,,,D,,,3,,,
12833,,,22P35A0405,,,R2041041,,,INDUSTRIAL/RESEARCH INTERNSHIP 2 MONTHS,,,0,,,A,,,3,,,
12834,,,22P35A0405,,,R204104B,,,DIGITAL IMAGE PROCESSING,,,24,,,E,,,3,,,
12835,,,22P35A0405,,,R204104E,,,SOFT COMPUTING TECHNIQUES,,,18,,,E,,,3,,,
12836,,,22P35A0405,,,R204104I,,,INTERNET OF THINGS,,,20,,,E,,,3,,,
12837,,,22P35A0405,,,R204104Z,,,DESIGNER TOOLS (HFSS MICROWAVE STUDIO CS,,,0,,,A+,,,2,,,
12838,,,22P35A0405,,,R204105R,,,DATA SCIENCE,,,20,,,E,,,3,,,
12839,,,22P35A0405,,,R204105Z,,,INTRODUCTION TO MACHINE LEARNING,,,21,,,E,,,3,,,
12840,,,22P35A0406,,,R2041011,,,UNIVERSAL HUMAN VALUES 2: UNDERSTANDING,,,30,,,C,,,3,,,
12841,,,22P35A0406,,,R2041041,,,INDUSTRIAL/RESEARCH INTERNSHIP 2 MONTHS,,,0,,,A,,,3,,,
12842,,,22P35A0406,,,R204104B,,,DIGITAL IMAGE PROCESSING,,,27,,,D,,,3,,,
12843,,,22P35A0406,,,R204104E,,,SOFT COMPUTING TECHNIQUES,,,18,,,E,,,3,,,
12844,,,22P35A0406,,,R204104I,,,INTERNET OF THINGS,,,23,,,B,,,3,,,
12845,,,22P35A0406,,,R204104Z,,,DESIGNER TOOLS (HFSS MICROWAVE STUDIO CS,,,0,,,A+,,,2,,,
12846,,,22P35A0406,,,R204105R,,,DATA SCIENCE,,,25,,,D,,,3,,,
Sno,,,Htno,,,Subcode,,,Subname,,,Internals,,,Grade,,,Cr,,,
12847,,,22P35A0406,,,R204105Z,,,INTRODUCTION TO MACHINE LEARNING,,,19,,,D,,,3,,,
12848,,,22P35A0407,,,R2041011,,,UNIVERSAL HUMAN VALUES 2: UNDERSTANDING,,,28,,,B,,,3,,,
12849,,,22P35A0407,,,R2041041,,,INDUSTRIAL/RESEARCH INTERNSHIP 2 MONTHS,,,0,,,A+,,,3,,,
12850,,,22P35A0407,,,R204104B,,,DIGITAL IMAGE PROCESSING,,,28,,,C,,,3,,,
12851,,,22P35A0407,,,R204104E,,,SOFT COMPUTING TECHNIQUES,,,24,,,C,,,3,,,
12852,,,22P35A0407,,,R204104I,,,INTERNET OF THINGS,,,21,,,D,,,3,,,
12853,,,22P35A0407,,,R204104Z,,,DESIGNER TOOLS (HFSS MICROWAVE STUDIO CS,,,0,,,A+,,,2,,,
12854,,,22P35A0407,,,R204105R,,,DATA SCIENCE,,,26,,,D,,,3,,,
12855,,,22P35A0407,,,R204105Z,,,INTRODUCTION TO MACHINE LEARNING,,,27,,,B,,,3,,,
